culture::c_culture_code,culture::c_name,culture::c_region,culture::c_subsistence_type,culture::c_subsistence_code,culture::c_cultural_complexity,cs_code_demo_sex,cs_code_hooper_coop.activities,cs_code_hooper_group.size,cs_code_hooper_payoff,cs_code_hooper_performance,cs_code_hooper_sanction.freeriders,cs_code_text_type,cs_textrec_ID,cs_ID
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,822,10800
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,823,10801
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,824,10802
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,825,10803
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,826,10804
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,827,10805
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,828,10806
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,829,10807
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,830,10808
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,831,10809
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,832,10810
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,833,10811
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,834,10812
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,835,10813
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,case,836,10814
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,case,837,10815
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,case,837,10816
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,838,10817
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,839,10818
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,1,-1,cultural model,840,10819
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,841,10820
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,female,-1,-1,-1,-1,-1,cultural model,842,10821
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,843,10822
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,844,10823
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,845,10824
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,846,10825
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,847,10826
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,848,10827
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,849,10830
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,849,10831
SB05,Kuna,Middle America and the Caribbean,horticulturalists,4,33,male,-1,-1,-1,-1,-1,cultural model,850,10829
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,851,10832
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,case,851,10833
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,852,10834
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,853,10835
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,1,-1,cultural model,854,10836
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,855,10837
NV09,Tzeltal,Middle America and the Caribbean,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,856,10838
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,857,10839
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,858,10840
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,859,10841
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,860,10842
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,861,10843
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,unkown,-1,-1,-1,-1,-1,cultural model,862,10844
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,unkown,-1,1,-1,-1,-1,cultural model,863,10845
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,864,10846
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,unkown,-1,-1,-1,-1,-1,cultural model,865,10847
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,866,10848
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,867,10849
NU33,Tarahumara,Middle America and the Caribbean,pastoral/agriculturalists,6,.,male,-1,-1,-1,-1,-1,cultural model,868,10850
MA11,Kurds,Middle East,pastoralists,3,43,unkown,-1,-1,-1,-1,-1,cultural model,869,10851
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,870,10852
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,871,10853
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,872,10854
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,873,10855
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,874,10856
MA11,Kurds,Middle East,pastoralists,3,43,unkown,-1,-1,-1,-1,-1,cultural model,875,10857
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,876,10858
MA11,Kurds,Middle East,pastoralists,3,43,female,-1,-1,-1,-1,-1,cultural model,877,10859
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,878,10860
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,879,10861
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,880,10862
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,881,10863
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,882,10864
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,883,10865
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,884,10866
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,885,10867
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,886,10868
MA11,Kurds,Middle East,pastoralists,3,43,male,-1,-1,-1,-1,-1,cultural model,887,10869
ND08,Copper Inuit,North America,foragers,1,16,male,-1,-1,-1,-1,-1,cultural model,888,10870
ND08,Copper Inuit,North America,foragers,1,16,male,-1,-1,-1,-1,-1,cultural model,888,10871
ND08,Copper Inuit,North America,foragers,1,16,unkown,-1,-1,-1,-1,-1,cultural model,889,10872
ND08,Copper Inuit,North America,foragers,1,16,male,-1,-1,-1,-1,-1,cultural model,890,10873
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,891,10874
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,892,10875
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,893,10876
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,894,10877
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,895,10878
NG06,Ojibwa,North America,foragers,1,20,unkown,-1,-1,-1,1,-1,cultural model,896,10879
NG06,Ojibwa,North America,foragers,1,20,both,-1,-1,-1,-1,-1,cultural model,897,10880
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,898,10881
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,899,10882
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,1,-1,-1,cultural model,900,10883
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,901,10884
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,902,10885
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,903,10886
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,904,10887
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,905,10888
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,906,10889
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,906,10890
NG06,Ojibwa,North America,foragers,1,20,male,-1,1,-1,-1,-1,,907,10891
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,907,10892
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,908,10893
NG06,Ojibwa,North America,foragers,1,20,female,-1,-1,-1,-1,-1,cultural model,909,10894
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,910,10895
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,911,10896
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,911,10897
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,912,10898
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,913,10899
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,914,10900
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,915,10901
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,916,10902
NG06,Ojibwa,North America,foragers,1,20,unkown,-1,-1,-1,-1,-1,cultural model,917,10903
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,918,10904
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,919,10905
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,920,10906
NG06,Ojibwa,North America,foragers,1,20,both,-1,-1,-1,-1,-1,cultural model,921,10907
NG06,Ojibwa,North America,foragers,1,20,male,-1,-1,-1,-1,-1,cultural model,922,10908
NG06,Ojibwa,North America,foragers,1,20,unkown,-1,-1,-1,-1,-1,cultural model,923,10909
NG06,Ojibwa,North America,foragers,1,20,unkown,-1,-1,-1,-1,-1,cultural model,924,10009
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,925,10911
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,926,10912
NM09,Iroquois,North America,horticulturalists,4,.,unkown,-1,-1,-1,-1,-1,cultural model,927,10913
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,928,10914
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,case,929,10915
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,cultural model,930,10916
NM09,Iroquois,North America,horticulturalists,4,.,male,-1,-1,-1,-1,-1,both,931,10917
NM09,Iroquois,North America,horticulturalists,4,.,female,-1,-1,-1,-1,-1,case,932,10918
NM09,Iroquois,North America,horticulturalists,4,.,female,-1,-1,-1,-1,-1,case,933,10919
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,934,10920
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,935,10921
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,936,10922
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,both,937,10923
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,938,10924
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,both,939,10925
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,940,10926
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,941,10927
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,942,10928
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,943,10929
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,944,10930
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,945,10931
NA12,Tlingit,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,cultural model,946,10932
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,947,10933
NA12,Tlingit,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,cultural model,948,10934
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,949,10935
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,950,10936
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,1,-1,cultural model,951,10937
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,952,10938
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,953,10939
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,954,10940
NA12,Tlingit,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,cultural model,955,10941
NA12,Tlingit,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,both,956,10942
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,957,10943
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,1,-1,cultural model,958,10944
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,959,10945
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,960,10946
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,961,10947
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,962,10948
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,963,10949
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,964,10950
NA12,Tlingit,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,965,10951
NF06,Blackfoot,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,cultural model,966,10952
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,967,10953
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,968,10954
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,969,10955
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,,970,10956
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,970,10957
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,971,10958
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,972,10959
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,974,10961
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,975,10962
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,976,10963
NF06,Blackfoot,North America,foragers,1,.,unkown,-1,-1,-1,-1,-1,cultural model,977,10964
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,978,10965
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,979,10966
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,both,980,10967
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,981,10968
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,982,10969
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,983,10970
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,984,10971
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,985,10972
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,987,10973
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,988,10974
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,989,10975
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,990,10976
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,991,10977
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,991,10978
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,992,10979
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,case,993,10980
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,994,10981
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,1,-1,cultural model,995,10982
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,996,10983
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,997,10984
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,998,10985
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,999,10986
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,1000,10987
NF06,Blackfoot,North America,foragers,1,.,male,-1,-1,-1,-1,-1,cultural model,1001,10988
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1002,10989
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1003,10990
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,both,1004,10991
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1005,10992
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1006,10993
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1007,10994
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1008,10995
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1009,10996
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1010,10997
NR10,Klamath,North America,foragers,1,14,male,-1,-1,-1,-1,-1,cultural model,1011,10998
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1012,10999
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1013,11000
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1014,11001
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1015,11002
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1016,11003
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1017,11004
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1018,11005
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1019,11006
NQ18,Pawnee,North America,forager/food producers,2,25,unkown,-1,-1,-1,-1,-1,cultural model,1020,11007
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,,1021,11008
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1021,11009
NQ18,Pawnee,North America,forager/food producers,2,25,male,-1,-1,-1,-1,-1,cultural model,1022,11010
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1023,11011
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1024,11012
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1025,11013
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1026,11014
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1027,11015
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1028,11016
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1029,11017
NT09,Hopi,North America,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,1030,11018
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1031,11019
NT09,Hopi,North America,intensive agriculturalists,5,.,male,1,-1,-1,1,-1,,1032,11020
NT09,Hopi,North America,intensive agriculturalists,5,.,unkown,-1,-1,-1,-1,-1,cultural model,1032,11021
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1033,11022
NT09,Hopi,North America,intensive agriculturalists,5,.,male,-1,-1,-1,-1,-1,cultural model,1034,11023
OI08,Aranda,Oceania,foragers,1,13,male,-1,-1,-1,-1,-1,cultural model,1035,11024
OI08,Aranda,Oceania,foragers,1,13,male,-1,-1,-1,-1,-1,cultural model,1036,11025
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,1,1,cultural model,1037,11026
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1038,11208
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,unkown,-1,-1,-1,-1,-1,cultural model,1039,11209
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1040,11210
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,unkown,-1,-1,-1,-1,-1,no coding,1041,11211
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1042,11212
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1043,11213
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1044,11214
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,both,1045,11215
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1046,11216
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1047,11217
OJ29,Kapauku,Oceania,intensive agriculturalists,5,29,male,-1,-1,-1,-1,-1,cultural model,1048,11218
OL06,Trobriands,Oceania,horticulturalists,4,26,female,-1,-1,-1,-1,-1,case,1049,11219
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1050,11220
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1051,11221
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1052,11222
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1053,11223
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1054,11224
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1055,11225
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1056,11226
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,both,1057,11227
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1058,11228
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,1,-1,cultural model,1059,11229
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1060,11230
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1061,11231
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1062,11232
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1063,11233
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1064,11027
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1065,11028
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1066,11029
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1067,11030
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,1,-1,cultural model,1068,11031
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1069,11032
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1070,11033
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1071,11034
OL06,Trobriands,Oceania,horticulturalists,4,26,male,-1,-1,-1,-1,-1,cultural model,1072,11035
OR19,Chuuk,Oceania,other,7,28,male,-1,-1,-1,-1,-1,cultural model,1073,11036
OR19,Chuuk,Oceania,other,7,28,male,-1,-1,-1,-1,-1,cultural model,1074,11037
OR19,Chuuk,Oceania,other,7,28,male,-1,-1,-1,-1,-1,cultural model,1075,11038
