c_name,,cs_ID,cs_textrec_ID,cs_code_text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,cs_code_demo_sex,cs_code_dom_aggression,cs_code_dom_assert.autonomy,cs_code_dom_avoid.dom,cs_code_dom_fear,cs_code_dom_fighting,cs_code_dom_personality,cs_code_dom_reputation,cs_code_dom_strong,cs_code_neel_better.mates,cs_code_neel_big.family,cs_code_neel_intelligence,cs_code_neel_polygynous,cs_code_prestige_counsel,cs_code_prestige_emulated,cs_code_prestige_expertise,cs_code_prestige_family,cs_code_prestige_followers.expect.success,cs_code_prestige_likable,cs_code_pretige_respected,cs_code_vanvugt_coordinating,cs_code_vanvugt_strategic,dom_for,dom_against,dom_none,prestige_for,prestige_against,prestige_none,neel_for,neel_against,neel_none,dom_total,prestige_total,neel_total,dom_totals,prest_totals,,c_name,dom total count = 1,dom total count = -1,prest total count =1,prest total count =-1,,neel total count =1,neel total count =-1,dom_culture_score,prest_culture_score,neel_culture_score,vvstrat_culture_score,vvcoord_culture_score
Saami,773,10760,782,cultural model,EP04,Saami,Europe,Scandinavia,pastoralists,3,65,21.5,18,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Saami,774,10761,783,cultural model,EP04,Saami,Europe,Scandinavia,pastoralists,3,65,21.5,18,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Saami,775,10763,785,cultural model,EP04,Saami,Europe,Scandinavia,pastoralists,3,65,21.5,18,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Saami,776,10765,787,cultural model,EP04,Saami,Europe,Scandinavia,pastoralists,3,65,21.5,18,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Saami,777,10766,788,cultural model,EP04,Saami,Europe,Scandinavia,pastoralists,3,65,21.5,18,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Santal,642,10609,632,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Santal,643,10610,633,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Santal,644,10611,634,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Santal,645,10612,635,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Santal,646,10613,636,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Santal,647,10614,637,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Santal,648,10615,638,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Santal,649,10616,639,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Santal,650,10617,641,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Santal,651,10618,642,cultural model,AW42,Santal,Asia,South Asia,intensive agriculturalists,5,23.25,85.5,31,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,7,0,0,4,1,0,0,-1,0,,,,,,,,,,,,,,
Saramaka,48,11094,1130,both,SR12,Saramaka,South America,Amazon and Orinoco,other,7,3,-56,26,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,133,10767,789,case,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,134,10772,794,case,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,135,10776,798,case,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,778,10768,790,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,7,1,0,6,0,0,4,1,1,0,-1,1,,,,,,,,,,,,,,
Serbs,779,10769,791,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Serbs,780,10770,792,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Serbs,781,10771,793,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,782,10773,795,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Serbs,783,10774,796,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,male,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,7,1,0,3,1,0,1,1,0,,,,,,,,,,,,,,
Serbs,784,10775,797,cultural model,EF06,Serbs,Europe,Southeastern Europe,intensive agriculturalists,5,43.5,21.25,.,female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Shluh,425,10359,390,cultural model,MW11,Shluh,Africa,Northern Africa,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Shluh,426,10360,391,cultural model,MW11,Shluh,Africa,Northern Africa,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,1,0,3,0,0,1,0,0,,,,,,,,,,,,,,
Sinhalese,119,10620,644,case,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Sinhalese,652,10619,643,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Sinhalese,653,10621,645,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Sinhalese,654,10622,646,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Sinhalese,655,10623,647,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Sinhalese,656,10624,648,cultural model,AX04,Sinhalese,Asia,South Asia,intensive agriculturalists,5,7.89,84.38,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Somali,13,10327,358,both,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Somali,14,10329,360,both,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,15,10331,362,both,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Somali,102,10326,357,case,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,103,10328,359,case,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,398,10324,355,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Somali,399,10325,356,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Somali,400,10330,361,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,401,10332,363,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,402,10333,364,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,403,10335,366,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,404,10336,367,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,405,10337,368,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Somali,406,10338,369,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Somali,407,10339,370,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Somali,408,10340,371,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,409,10341,372,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Somali,410,10342,373,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Somali,411,10343,374,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,412,10344,375,cultural model,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Somali,1207,10334,365,no coding,MO04,Somali,Africa,Eastern Africa,pastoralists,3,5,46.21,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,30,10583,608,both,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Taiwain Hokkien,31,10584,609,both,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,0,1,7,1,0,6,0,1,3,1,1,1,-1,1,,,,,,,,,,,,,,
Taiwain Hokkien,114,10568,593,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Taiwain Hokkien,115,10569,594,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Taiwain Hokkien,116,10570,595,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Taiwain Hokkien,117,10571,596,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,118,10580,605,case,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,7,0,1,6,0,0,4,1,1,0,1,-1,,,,,,,,,,,,,,
Taiwain Hokkien,609,10572,597,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Taiwain Hokkien,612,10575,600,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Taiwain Hokkien,613,10576,601,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,8,2,0,5,1,0,3,0,2,1,0,2,,,,,,,,,,,,,,
Taiwain Hokkien,614,10577,602,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,615,10578,603,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,8,3,0,4,1,0,3,0,3,1,0,3,,,,,,,,,,,,,,
Taiwain Hokkien,616,10579,604,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,617,10581,606,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,618,10582,607,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Taiwain Hokkien,619,10585,610,cultural model,AD05,Taiwain Hokkien,Asia,East Asia,intensive agriculturalists,5,NA,NA,.,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,8,2,0,5,1,0,3,0,2,1,0,2,,,,,,,,,,,,,,
Tarahumara,839,10839,857,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,840,10840,858,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,8,2,0,5,0,0,4,0,2,0,0,2,,,,,,,,,,,,,,
Tarahumara,841,10841,859,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,842,10842,860,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Tarahumara,843,10843,861,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,1,0,6,0,0,4,2,1,0,2,1,,,,,,,,,,,,,,
Tarahumara,844,10844,862,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,845,10845,863,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,unkown,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,0,6,0,0,4,1,1,0,-1,1,,,,,,,,,,,,,,
Tarahumara,846,10846,864,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Tarahumara,847,10847,865,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,unkown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,848,10848,866,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,849,10849,867,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tarahumara,850,10850,868,cultural model,NU33,Tarahumara,Middle America and the Caribbean,Northern Mexico,pastoral/agriculturalists,6,28,-107,.,male,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Tikopia,1057,11072,1109,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Tikopia,1058,11073,1109,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,7,1,0,6,0,0,4,1,1,0,1,1,,,,,,,,,,,,,,
Tikopia,1059,11074,1110,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tikopia,1060,11075,1111,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,7,0,0,4,1,0,0,1,0,,,,,,,,,,,,,,
Tikopia,1061,11076,1112,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,1,0,3,0,1,1,0,1,,,,,,,,,,,,,,
Tikopia,1062,11077,1113,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8,1,0,6,0,0,4,0,1,0,0,1,,,,,,,,,,,,,,
Tikopia,1063,11078,1114,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tikopia,1064,11079,1115,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
Tikopia,1065,11080,1116,cultural model,OT11,Tikopia,Oceania,Polynesia,horticulturalists,4,-12.3,168.83,28,male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,
