cs_ID,cs_textrec_ID,text_type,c_culture_code,c_name,c_region,c_subregion,c_subsistence_type,c_subsistence_code,c_latitude,c_longitude,c_cultural_complexity,demo_sex,dom_aggression,dom_assert.authority,dom_avoid.dom,dom_fear,dom_fighting,dom_personality,dom_reputation,dom_strong,hooper_performance,hooper_sanction.freeriders,hooper_payoff,hooper_group.size,hooper_coop.activities,neel_intelligence,neel_polygynous,neel_better.mates,neel_big.family,prestige_counsel,prestige_emulated,prestige_expertise,prestige_family,prestige_f.exp.success,prestige_likable,prestige_respected,doc_ID,doc_field_date,doc_coverage_date,doc_evaluation,author_ID
10937,951,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,na12-032,"1979-1980, 1982, 1984",ca. 1780-1880,5: Excellent primary data,249
10938,952,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,0,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-032,"1979-1980, 1982, 1984",ca. 1780-1880,5: Excellent primary data,249
10939,953,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,na12-032,"1979-1980, 1982, 1984",ca. 1780-1880,5: Excellent primary data,249
10940,954,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,na12-032,"1979-1980, 1982, 1984",ca. 1780-1880,5: Excellent primary data,249
10941,955,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-025,1971-1974 (18 months),1971-1974,"4: Excellent secondary data5: Excellent primary data",250
10942,956,both,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-025,1971-1974 (18 months),1971-1974,"4: Excellent secondary data5: Excellent primary data",250
10943,957,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-018,1931-1932,not specified,5: Excellent primary data,251
10944,958,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,na12-018,1931-1932,not specified,5: Excellent primary data,251
10945,959,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,na12-018,1931-1932,not specified,5: Excellent primary data,251
10946,960,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,na12-018,1931-1932,not specified,5: Excellent primary data,251
10947,961,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-018,1931-1932,not specified,5: Excellent primary data,251
10948,962,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,0,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,na12-036,1970-1979,1700-1970,5: Excellent primary data,252
10949,963,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,na12-036,1970-1979,1700-1970,5: Excellent primary data,252
10950,964,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,na12-033,no date,not specified,5: Excellent primary data,253
10951,965,cultural model,NA12,Tlingit,North America,Northwest Coast and California,foragers,1,57.34,-133,22,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,na12-033,no date,not specified,5: Excellent primary data,253
10952,966,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-059,no date,1700-1815,4: Excellent secondary data,254
10953,967,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nf06-059,no date,1700-1815,4: Excellent secondary data,254
10954,968,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-059,no date,1700-1815,4: Excellent secondary data,254
10955,969,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-060,no date,1730-1830,4: Excellent secondary data,255
10956,970.1,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nf06-061,no date,1600s-1970s,4: Excellent secondary data,256
10957,970.2,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-061,no date,1600s-1970s,4: Excellent secondary data,256
10958,971,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nf06-061,no date,1600s-1970s,4: Excellent secondary data,256
10959,972,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nf06-008,1941-1951,ca. 1780-1955,"4: Excellent secondary data5: Excellent primary data",257
10961,974,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nf06-008,1941-1951,ca. 1780-1955,"4: Excellent secondary data5: Excellent primary data",257
10962,975,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,nf06-008,1941-1951,ca. 1780-1955,"4: Excellent secondary data5: Excellent primary data",257
10963,976,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nf06-008,1941-1951,ca. 1780-1955,"4: Excellent secondary data5: Excellent primary data",257
10964,977,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10965,978,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10966,979,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10967,980,both,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10968,981,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10969,982,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-009,1941-1951,ca. 1750-1952,"4: Excellent secondary data5: Excellent primary data",258
10970,983,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-011,1939,1877-1940,"4: Excellent secondary data5: Excellent primary data",259
10971,984,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-005,ca. 1888,not specified,5: Excellent primary data,260
10972,985,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,nf06-012,"1938, 1939",not specified,5: Excellent primary data,261
10973,987,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-016,1938-1941,ca. 1879-1941,"4: Excellent secondary data5: Excellent primary data",262
10974,988,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,nf06-016,1938-1941,ca. 1879-1941,"4: Excellent secondary data5: Excellent primary data",262
10975,989,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-016,1938-1941,ca. 1879-1941,"4: Excellent secondary data5: Excellent primary data",262
10976,990,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,nf06-016,1938-1941,ca. 1879-1941,"4: Excellent secondary data5: Excellent primary data",262
10977,991.1,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,nf06-054,1958-1966,not specified,"3: Good, useful sources, but not uniformly excellent",263
10978,991.2,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-054,1958-1966,not specified,"3: Good, useful sources, but not uniformly excellent",263
10979,992,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,nf06-054,1958-1966,not specified,"3: Good, useful sources, but not uniformly excellent",263
10980,993,case,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,nf06-054,1958-1966,not specified,"3: Good, useful sources, but not uniformly excellent",263
10981,994,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,nf06-010,no date,ca. 1730-1860,4: Excellent secondary data,264
10982,995,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nf06-010,no date,ca. 1730-1860,4: Excellent secondary data,264
10983,996,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,nf06-010,no date,ca. 1730-1860,4: Excellent secondary data,264
10984,997,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,nf06-004,1896-1910,not specified,5: Excellent primary data,265
10985,998,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-006,1959-1967,not specified,"4: Excellent secondary data5: Excellent primary data",266
10986,999,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nf06-006,1959-1967,not specified,"4: Excellent secondary data5: Excellent primary data",266
10987,1000,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nf06-006,1959-1967,not specified,"4: Excellent secondary data5: Excellent primary data",266
10988,1001,cultural model,NF06,Blackfoot,North America,Plains and Plateau,foragers,1,55,-115,18,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,nf06-006,1959-1967,not specified,"4: Excellent secondary data5: Excellent primary data",266
10989,1002,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10990,1003,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10991,1004,both,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10992,1005,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10993,1006,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10994,1007,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10995,1008,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10996,1009,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10997,1010,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nr10-001,"1925, 1926",1860-1900,"4: Excellent secondary data5: Excellent primary data",267
10998,1011,cultural model,NR10,Klamath,North America,Plains and Plateau,foragers,1,42.5,-121.5,14,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,nr10-003,"1949-1951, 1956-1957",1864 - 1957,"4: Excellent secondary data5: Excellent primary data",268
10999,1012,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nq18-019,no date,1870-1875,"4: Excellent secondary data5: Excellent primary data",269
11000,1013,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nq18-019,no date,1870-1875,"4: Excellent secondary data5: Excellent primary data",269
11001,1014,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nq18-019,no date,1870-1875,"4: Excellent secondary data5: Excellent primary data",269
11002,1015,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nq18-005,1903-1907,not specified,5: Excellent primary data,270
11003,1016,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nq18-005,1903-1907,not specified,5: Excellent primary data,270
11004,1017,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,-1,nq18-020,1870-ca.1890,1800-1880s,5: Excellent primary data,271
11005,1018,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,nq18-002,1930-1931,early nineteenth -- early twentieth centuries,"4: Excellent secondary data5: Excellent primary data",272
11006,1019,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,0,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,nq18-015,ca.1890-1920,1900-1920,5: Excellent primary data,273
11007,1020,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,nq18-015,ca.1890-1920,1900-1920,5: Excellent primary data,273
11008,1021.1,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,nq18-015,ca.1890-1920,1900-1920,5: Excellent primary data,273
11009,1021.2,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,nq18-015,ca.1890-1920,1900-1920,5: Excellent primary data,273
11010,1022,cultural model,NQ18,Pawnee,North America,Plains and Plateau,forager/food producers,2,42,-100,25,male,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,nq18-014,"1928-1936, 1954",late 1800s - early 1900s,"4: Excellent secondary data5: Excellent primary data",274
11011,1023,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-056,"1932, 1934",not specified,5: Excellent primary data,275
11012,1024,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-048,1966-1970,not specified,"4: Excellent secondary data5: Excellent primary data",276
11013,1025,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nt09-048,1966-1970,not specified,"4: Excellent secondary data5: Excellent primary data",276
11014,1026,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-049,1968-1990s,late nineteenth century - 1990s,5: Excellent primary data,277
11015,1027,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-003,1932-1942,1931-ca. 1940,"4: Excellent secondary data5: Excellent primary data",278
11016,1028,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nt09-003,1932-1942,1931-ca. 1940,"4: Excellent secondary data5: Excellent primary data",278
11017,1029,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-003,1932-1942,1931-ca. 1940,"4: Excellent secondary data5: Excellent primary data",278
11018,1030,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,nt09-052,"1959-1964, 1966-1970",1540 A.D. - twentieth century,5: Excellent primary data,279
11019,1031,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,nt09-036,1962-1965,1870s-1965,"4: Excellent secondary data5: Excellent primary data",280
11020,1032.1,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,nt09-067,no date,late nineteenth - early twentieth centuries,5: Excellent primary data,236
11021,1032.2,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,unkown,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,nt09-067,no date,late nineteenth - early twentieth centuries,5: Excellent primary data,236
11022,1033,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-061,no date,1898 - 1960s,5: Excellent primary data,282
11023,1034,cultural model,NT09,Hopi,North America,Southwest and Basin,intensive agriculturalists,5,35.5,-110.5,NA,male,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,nt09-002,1932-1966,early 1930s,5: Excellent primary data,283
