"","cs_ID","cs_textrec_ID","cs_code_text_type","c_culture_code","c_name","c_region","c_subregion","c_subsistence_type","c_subsistence_code","c_latitude","c_longitude","c_cultural_complexity","cs_code_demo_sex","cs_code_dom_aggression","cs_code_dom_assert.autonomy","cs_code_dom_avoid.dom","cs_code_dom_fear","cs_code_dom_fighting","cs_code_dom_personality","cs_code_dom_reputation","cs_code_dom_strong","cs_code_neel_better.mates","cs_code_neel_big.family","cs_code_neel_intelligence","cs_code_neel_polygynous","cs_code_prestige_counsel","cs_code_prestige_emulated","cs_code_prestige_expertise","cs_code_prestige_family","cs_code_prestige_followers.expect.success","cs_code_prestige_likable","cs_code_pretige_respected","cs_code_vanvugt_coordinating","cs_code_vanvugt_strategic","prestige_counsel.f","prestige_emulated.f","prestige_expertise.f","prestige_family.f","prestige_followers.expect.success.f","prestige_likable.f","prestige_respected.f","neel_better.mates.f","neel_big.family.f","neel_intelligence.f","neel_polygynous.f","vanvugt_coordinating.f","vanvugt_strategic.f","dom_aggression.f","dom_assert.autonomy.f","dom_avoid.dom.f","dom_fear.f","dom_fighting.f","dom_personality.f","dom_reputation.f","dom_strong.f","subsistence2","dom_for","dom_against","dom_none","dom_sum","prestige_for","prestige_against","prestige_none","prestige_sum","neel_for","neel_against","neel_none","neel_sum","dom_totals","prest_totals"
"1094",11110,1145,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1095",11111,1147,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1096",11113,1149,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1097",11115,1150,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1098",11116,1151,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1099",11118,1153,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1100",11119,1154,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","other",1,0,7,1,2,0,5,2,0,0,4,0,1,2
"1101",11120,1155,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"1102",11121,1156,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",1,1,6,2,0,0,7,0,0,0,4,0,0,0
"1103",11122,1157,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1104",11123,1158,"cultural model","SQ19","Tukano","South America","Amazon and Orinoco","other",7,0.5,-70,8,"male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1105",11124,1159,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1106",11125,1160,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1107",11126,1160,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1108",11127,1161,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,2,0,5,2,0,0,4,0,0,2
"1109",11128,1162,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1110",11129,1163,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,"no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","horticulturalists",2,0,6,2,1,0,6,1,1,0,3,1,2,1
"1111",11130,1164,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1112",11131,1165,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1113",11136,1170,"cultural model","SQ18","Yanoama","South America","Amazon and Orinoco","horticulturalists",4,NA,NA,6,"male",1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",1,1,6,2,1,0,6,1,0,0,4,0,0,1
"1114",11137,1171,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"1115",11138,1172,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,1,6,1,0,0,4,0,0,-1
"1116",11139,1173,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"unkown",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,1,0,6,1,1,0,3,1,0,1
"1117",11140,1174,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1118",11141,1175,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1119",11142,1176,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"unkown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1120",11143,1177,"cultural model","SF05","Aymara","South America","Central Andes","horticulturalists",4,-16,-65.8,17,"unkown",0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,"no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","horticulturalists",0,1,7,1,0,1,6,1,0,0,4,0,-1,-1
"1121",11145,1179,"cultural model","SP08","Bororo","South America","Eastern South America","foragers",1,-16.5,-55,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1122",11147,1181,"cultural model","SP08","Bororo","South America","Eastern South America","foragers",1,-16.5,-55,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"no evidence","no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,2,0,5,2,1,0,3,1,0,2
"1123",11148,1182,"cultural model","SP08","Bororo","South America","Eastern South America","foragers",1,-16.5,-55,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,"no evidence","evidence for","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,2,0,5,2,1,0,3,1,0,2
"1124",11149,1183,"cultural model","SP08","Bororo","South America","Eastern South America","foragers",1,-16.5,-55,1,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"1125",11151,1185,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","other",1,0,7,1,1,0,6,1,1,0,3,1,1,1
"1126",11153,1187,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1127",11154,1187,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1128",11155,1188,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1129",11156,1189,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1130",11157,1190,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1131",11158,1191,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1132",11159,1192,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1133",11160,1193,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"unkown",0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,1,7,1,1,0,6,1,1,0,3,1,-1,1
"1134",11161,1194,"cultural model","SM04","Guarani","South America","Eastern South America","other",7,-23.5,-55,5,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","other",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1135",11162,1195,"cultural model","SC07","Kogi","South America","Northwestern South America","horticulturalists",4,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1136",11163,1195,"cultural model","SC07","Kogi","South America","Northwestern South America","horticulturalists",4,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1137",11164,1196,"cultural model","SC07","Kogi","South America","Northwestern South America","horticulturalists",4,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1138",11165,1197,"cultural model","SC07","Kogi","South America","Northwestern South America","horticulturalists",4,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","horticulturalists",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1139",11166,1198,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"1140",11167,1199,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence against","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,1,7,1,0,0,7,0,0,0,4,0,-1,0
"1141",11168,1200,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,1,0,6,1,0,0,4,0,0,1
"1142",11169,1201,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1143",11171,1203,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1144",11172,1204,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1145",11173,1205,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,1,0,3,1,0,0
"1146",11174,1206,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1147",11175,1207,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
"1148",11176,1208,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","evidence for","no evidence","no evidence","evidence for","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,2,0,2,2,0,0
"1149",11177,1209,"cultural model","SI07","Mataco","South America","Southern South America","forager/food producers",2,NA,NA,1,"male",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","no evidence","hunter gatherers",0,0,8,0,0,0,7,0,0,0,4,0,0,0
